timestamp,equity,cash,realized_pnl,unrealized_pnl,drawdown,open_position_qty
1762353305124470137,100000.00,100000.00,0.00,0.00,0.00,0
1762353306124688411,100000.00,100000.00,0.00,0.00,0.00,0
1762353307127403693,100000.00,100000.00,0.00,0.00,0.00,0
1762353308127446417,100000.00,100000.00,0.00,0.00,0.00,0
1762353309129508149,100000.00,100000.00,0.00,0.00,0.00,0
1762353310132013481,100000.00,100000.00,0.00,0.00,0.00,0
1762353311133067251,100000.00,100000.00,0.00,0.00,0.00,0
1762353312141618461,100000.00,100000.00,0.00,0.00,0.00,0
1762353313141766799,100000.00,100000.00,0.00,0.00,0.00,0
1762353314145352317,100000.00,100000.00,0.00,0.00,0.00,0
1762353315145356307,100000.00,100000.00,0.00,0.00,0.00,0
1762353316145438363,100000.00,100000.00,0.00,0.00,0.00,0
1762353317149487021,100000.00,100000.00,0.00,0.00,0.00,0
1762353318149532997,100000.00,100000.00,0.00,0.00,0.00,0
1762353319149860645,100000.00,100000.00,0.00,0.00,0.00,0
1762353320154345285,100000.00,100000.00,0.00,0.00,0.00,0
1762353321154750577,100000.00,100000.00,0.00,0.00,0.00,0
1762353322157554039,100000.00,100000.00,0.00,0.00,0.00,0
1762353323158782015,100000.00,100000.00,0.00,0.00,0.00,0
1762353324166902585,100000.00,100000.00,0.00,0.00,0.00,0
1762353325175664139,100000.00,100000.00,0.00,0.00,0.00,0
1762353326175669661,100000.00,100000.00,0.00,0.00,0.00,0
1762353327175675187,100000.00,100000.00,0.00,0.00,0.00,0
1762353328183006847,100000.00,100000.00,0.00,0.00,0.00,0
1762353329185003427,100000.00,100000.00,0.00,0.00,0.00,0
1762353330186993159,100000.00,100000.00,0.00,0.00,0.00,0
1762353331193509311,100000.00,100000.00,0.00,0.00,0.00,0
1762353332193797005,100000.00,100000.00,0.00,0.00,0.00,0
1762353333198045373,100000.00,100000.00,0.00,0.00,0.00,0
1762353334221202547,100000.00,100000.00,0.00,0.00,0.00,0
