timestamp,equity,cash,realized_pnl,unrealized_pnl,drawdown,open_position_qty
1762301145461055497,99983.86,99983.86,75.00,0.00,119.53,0
1762301146481507465,99983.86,99983.86,75.00,0.00,119.53,0
1762301147484172881,99983.86,99983.86,75.00,0.00,119.53,0
1762301148484522475,99969.19,99981.69,75.00,-12.50,134.20,1
1762301149566205293,99969.19,99981.69,75.00,-12.50,134.20,1
1762301150672170071,99992.02,99992.02,87.50,0.00,111.37,0
1762301151692342255,99992.02,99992.02,87.50,0.00,111.37,0
1762301152716991275,99992.02,99992.02,87.50,0.00,111.37,0
1762301153733950337,99992.02,99992.02,87.50,0.00,111.37,0
1762301154746651619,99992.02,99992.02,87.50,0.00,111.37,0
1762301155752723793,99992.02,99992.02,87.50,0.00,111.37,0
1762301156763007287,99992.02,99992.02,87.50,0.00,111.37,0
1762301158106529935,99989.85,99989.85,87.50,0.00,113.54,1
1762301159116459695,99977.35,99989.85,87.50,-12.50,126.04,1
1762301160282186551,99977.35,99989.85,87.50,-12.50,126.04,1
1762301161297184389,99977.35,99989.85,87.50,-12.50,126.04,1
1762301162329380159,99952.35,99989.85,87.50,-37.50,151.04,1
1762301163437093693,99952.35,99989.85,87.50,-37.50,151.04,1
1762301164456959121,99952.35,99989.85,87.50,-37.50,151.04,1
1762301165485667871,99952.35,99989.85,87.50,-37.50,151.04,1
1762301166742881853,99952.35,99989.85,87.50,-37.50,151.04,1
1762301167770379157,99952.35,99989.85,87.50,-37.50,151.04,1
1762301168797056429,99952.35,99989.85,87.50,-37.50,151.04,1
1762301169817894893,99939.85,99989.85,87.50,-50.00,163.54,1
1762301170865349875,99939.85,99989.85,87.50,-50.00,163.54,1
1762301171882006219,99939.85,99989.85,87.50,-50.00,163.54,1
1762301172945952243,99939.85,99989.85,87.50,-50.00,163.54,1
1762301174017222113,99962.68,99962.68,62.50,0.00,140.71,0
1762301175041256495,99962.68,99962.68,62.50,0.00,140.71,0
1762301176050640829,99962.68,99962.68,62.50,0.00,140.71,0
1762301177052353841,99962.68,99962.68,62.50,0.00,140.71,0
1762301178124078343,99962.68,99962.68,62.50,0.00,140.71,0
1762301179124916083,99962.68,99962.68,62.50,0.00,140.71,0
1762301180349862549,99962.68,99962.68,62.50,0.00,140.71,0
1762301181409255371,99962.68,99962.68,62.50,0.00,140.71,0
1762301182447249221,99962.68,99962.68,62.50,0.00,140.71,0
1762301183487943203,99962.68,99962.68,62.50,0.00,140.71,0
1762301184505605523,99983.34,99983.34,87.50,0.00,120.05,0
1762301185537275277,99983.34,99983.34,87.50,0.00,120.05,0
1762301186555849059,99983.34,99983.34,87.50,0.00,120.05,0
1762301187715747647,99983.34,99983.34,87.50,0.00,120.05,0
1762301188729381009,99983.34,99983.34,87.50,0.00,120.05,0
1762301189729698111,99983.34,99983.34,87.50,0.00,120.05,0
1762301190887713883,99983.34,99983.34,87.50,0.00,120.05,0
1762301191934610149,99983.34,99983.34,87.50,0.00,120.05,0
1762301193026349245,99968.67,99981.17,87.50,-12.50,134.72,1
1762301194095881223,99968.67,99981.17,87.50,-12.50,134.72,1
1762301195210737349,99968.67,99981.17,87.50,-12.50,134.72,1
1762301196264706453,99968.67,99981.17,87.50,-12.50,134.72,1
1762301197470019195,99943.67,99981.17,87.50,-37.50,159.72,1
1762301198486004463,99943.67,99981.17,87.50,-37.50,159.72,1
